Wavelength(nm),380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
P1,0.0308,0.064,0.1452,0.2563,0.3407,0.4109,0.491,0.557,0.5945,0.6147,0.6195,0.6104,0.5839,0.5335,0.4601,0.3732,0.2837,0.1956,0.1193,0.0679,0.0415,0.0297,0.0228,0.0192,0.019,0.0204,0.0232,0.0287,0.0358,0.0388,0.0363,0.0318,0.0276,0.0267,0.0338,0.0533
P2,0.0494,0.0793,0.1488,0.2267,0.2694,0.2753,0.2618,0.2336,0.2001,0.1615,0.1194,0.0902,0.0689,0.0414,0.0211,0.0173,0.0195,0.0171,0.0189,0.0518,0.1574,0.3287,0.4946,0.6189,0.6942,0.7339,0.7568,0.7699,0.778,0.7801,0.7772,0.776,0.7792,0.784,0.7903,0.7972
P3,0.0337,0.0319,0.0337,0.0318,0.0265,0.0228,0.0241,0.0245,0.029,0.0691,0.1952,0.3729,0.5066,0.5874,0.6395,0.6749,0.7003,0.7163,0.7244,0.7335,0.7395,0.7463,0.7509,0.7543,0.7609,0.7708,0.7823,0.7897,0.7937,0.793,0.7891,0.7879,0.7907,0.795,0.7998,0.8053
P4,0.0104,0.0172,0.056,0.1315,0.1878,0.2134,0.2232,0.2135,0.1892,0.1564,0.1183,0.0906,0.0693,0.0421,0.021,0.015,0.0135,0.0093,0.0069,0.0095,0.0171,0.0247,0.0268,0.0265,0.0277,0.0297,0.0332,0.0394,0.0467,0.0499,0.0469,0.0421,0.0375,0.0366,0.0442,0.0641
P5,0.0092,0.0085,0.0145,0.0213,0.0218,0.0206,0.0234,0.0248,0.0294,0.0667,0.1778,0.3233,0.4109,0.4298,0.3997,0.3401,0.2673,0.1897,0.12,0.0723,0.047,0.0352,0.0282,0.0243,0.0241,0.0257,0.0289,0.0349,0.0421,0.0452,0.0423,0.0378,0.0334,0.0327,0.0404,0.0605
P6,0.011,0.0102,0.0154,0.0203,0.0197,0.0173,0.0168,0.0157,0.0162,0.0255,0.046,0.061,0.0578,0.0391,0.0221,0.0189,0.0212,0.019,0.021,0.0542,0.1579,0.3238,0.4826,0.5997,0.6709,0.7109,0.7361,0.7511,0.7595,0.7612,0.7586,0.7586,0.7623,0.7681,0.7738,0.7793
P7,0.0095,0.0178,0.0398,0.0611,0.0651,0.0637,0.0686,0.0679,0.0693,0.0959,0.1409,0.1671,0.1609,0.1249,0.0855,0.0722,0.0705,0.0564,0.0456,0.0568,0.0808,0.0972,0.0986,0.0961,0.0982,0.1034,0.1114,0.1245,0.1394,0.1453,0.1396,0.1304,0.1216,0.1197,0.1342,0.1686
P8,0.0589,0.1001,0.1835,0.2818,0.3437,0.3762,0.3933,0.3902,0.3701,0.3373,0.2943,0.2595,0.2276,0.1769,0.1262,0.1086,0.1064,0.0887,0.075,0.0898,0.1194,0.1383,0.1394,0.1361,0.1385,0.1444,0.1536,0.1684,0.1849,0.1915,0.1849,0.1745,0.1644,0.1621,0.1783,0.2149
P9,0.0487,0.0661,0.0937,0.1153,0.1157,0.1139,0.1249,0.1296,0.1416,0.2142,0.363,0.5079,0.5797,0.5952,0.575,0.5289,0.4655,0.3882,0.3069,0.2402,0.1958,0.1702,0.152,0.1413,0.141,0.146,0.1552,0.1702,0.1869,0.1933,0.1869,0.1768,0.1664,0.1641,0.1806,0.2187
P10,0.0611,0.0737,0.098,0.1135,0.1116,0.1058,0.1087,0.1059,0.1069,0.1394,0.1919,0.2223,0.2172,0.1781,0.1338,0.1235,0.1322,0.124,0.1274,0.1982,0.3444,0.509,0.6272,0.6966,0.7341,0.7553,0.7704,0.7796,0.7852,0.7854,0.7815,0.7798,0.7824,0.7868,0.792,0.7984
