Wavelength(nm),380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
P1,0.0306,0.0639,0.1457,0.2568,0.3405,0.4118,0.4917,0.5574,0.5949,0.6148,0.6194,0.6104,0.5841,0.5339,0.4603,0.3735,0.2841,0.1961,0.1199,0.0686,0.0422,0.0303,0.0234,0.0197,0.0195,0.0209,0.0237,0.0292,0.0363,0.0395,0.0368,0.0324,0.0282,0.0274,0.0346,0.0536
P2,0.0484,0.0802,0.1495,0.2274,0.2693,0.2763,0.2628,0.2349,0.2011,0.1625,0.1206,0.0914,0.0699,0.0424,0.0218,0.0181,0.0202,0.0178,0.0196,0.0529,0.1587,0.3294,0.4941,0.6171,0.6915,0.7306,0.7536,0.7665,0.7747,0.7769,0.7739,0.7727,0.7758,0.7812,0.7874,0.7942
P3,0.0323,0.0318,0.0341,0.0317,0.0264,0.023,0.0241,0.0244,0.029,0.0686,0.1943,0.3713,0.5046,0.5853,0.6374,0.6727,0.698,0.714,0.7222,0.7312,0.7372,0.744,0.7487,0.7524,0.7589,0.7687,0.7805,0.788,0.7921,0.7913,0.7874,0.7865,0.7894,0.7937,0.7987,0.8042
P4,0.0097,0.0175,0.0572,0.1323,0.1884,0.2146,0.225,0.2155,0.191,0.1584,0.1204,0.0926,0.071,0.0433,0.022,0.0156,0.014,0.0097,0.0071,0.0098,0.0175,0.025,0.0272,0.0269,0.028,0.0302,0.0336,0.0396,0.0471,0.0502,0.0474,0.0426,0.038,0.0373,0.0448,0.065
P5,0.0082,0.008,0.0147,0.0215,0.0216,0.021,0.0237,0.0251,0.03,0.0672,0.1786,0.3237,0.4108,0.4292,0.3991,0.3395,0.2668,0.1893,0.1198,0.0721,0.0468,0.0351,0.0281,0.0243,0.0242,0.0257,0.0289,0.0349,0.0421,0.0452,0.0424,0.0378,0.0335,0.0328,0.0404,0.0605
P6,0.0098,0.0097,0.0149,0.0201,0.0192,0.0166,0.0167,0.0156,0.0157,0.0252,0.0459,0.0608,0.0579,0.0392,0.0222,0.0189,0.0213,0.0191,0.0211,0.0544,0.158,0.3238,0.4823,0.5991,0.6701,0.71,0.7351,0.7501,0.7587,0.7604,0.7581,0.7581,0.7625,0.7682,0.7739,0.7796
P7,0.0119,0.0193,0.0398,0.06,0.0646,0.0633,0.0676,0.0672,0.0687,0.0957,0.1407,0.1671,0.1611,0.1254,0.086,0.0726,0.0709,0.0565,0.0459,0.057,0.081,0.0975,0.0991,0.0968,0.0988,0.1042,0.1123,0.1254,0.1401,0.146,0.1402,0.1314,0.1225,0.1206,0.1352,0.1697
P8,0.0611,0.1019,0.1847,0.2815,0.3435,0.376,0.3929,0.3895,0.3695,0.3367,0.2939,0.2592,0.2275,0.1769,0.1264,0.1088,0.1066,0.0889,0.0753,0.0901,0.1194,0.138,0.1392,0.1361,0.1384,0.1443,0.1533,0.1682,0.1846,0.1909,0.1846,0.1744,0.1643,0.1623,0.1782,0.2151
P9,0.0493,0.0661,0.095,0.1161,0.1164,0.1144,0.1251,0.1304,0.1423,0.2146,0.3629,0.5071,0.5785,0.5938,0.5733,0.5269,0.4637,0.3868,0.306,0.2396,0.1955,0.1703,0.1524,0.1417,0.1413,0.1463,0.1554,0.1704,0.187,0.1935,0.1871,0.1769,0.1667,0.1643,0.1809,0.2191
