Wavelength(nm),380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
P1,0.0331,0.0647,0.1471,0.2585,0.3436,0.4152,0.495,0.5608,0.599,0.6196,0.6244,0.6151,0.588,0.5374,0.4637,0.3762,0.286,0.197,0.1201,0.0686,0.042,0.0301,0.0232,0.0196,0.0194,0.0209,0.0236,0.0292,0.0363,0.0392,0.0366,0.0321,0.0279,0.0273,0.0344,0.0534
P2,0.0483,0.0801,0.1494,0.2276,0.2713,0.2774,0.2636,0.2351,0.2017,0.1628,0.1204,0.0908,0.0692,0.0417,0.0211,0.0175,0.0196,0.0173,0.0192,0.0524,0.159,0.3315,0.4986,0.6235,0.6989,0.7385,0.7615,0.7743,0.7822,0.7841,0.7814,0.78,0.783,0.788,0.7936,0.7997
P3,0.0351,0.0318,0.034,0.0318,0.0265,0.0227,0.0241,0.0246,0.0293,0.0699,0.1974,0.3764,0.5106,0.5919,0.6446,0.6803,0.7056,0.7215,0.7291,0.7379,0.7441,0.7512,0.7558,0.7592,0.7656,0.7751,0.7864,0.7937,0.7978,0.7969,0.7927,0.7916,0.7943,0.7983,0.8025,0.808
P4,0.009,0.0163,0.0552,0.1317,0.1881,0.2147,0.2244,0.2147,0.19,0.157,0.119,0.0912,0.0697,0.0425,0.0213,0.0151,0.0137,0.0094,0.0069,0.0095,0.017,0.0246,0.0268,0.0265,0.0276,0.0296,0.033,0.0392,0.0465,0.0497,0.0465,0.0418,0.0372,0.0364,0.0442,0.0638
P5,0.0094,0.0095,0.0144,0.0209,0.0211,0.0206,0.0235,0.0251,0.0298,0.0675,0.1794,0.3259,0.4142,0.4332,0.4032,0.3432,0.2697,0.1914,0.121,0.0729,0.0475,0.0356,0.0285,0.0247,0.0244,0.0261,0.0293,0.0353,0.0426,0.0458,0.0428,0.0381,0.034,0.0331,0.0409,0.0609
P6,0.0098,0.0101,0.0155,0.0215,0.0204,0.0179,0.0172,0.0161,0.0165,0.026,0.0469,0.0619,0.0585,0.0397,0.0225,0.0192,0.0216,0.0194,0.0214,0.0552,0.1603,0.3279,0.4877,0.6055,0.6768,0.7169,0.7419,0.7565,0.7648,0.7666,0.7641,0.7636,0.7675,0.773,0.7781,0.7835
P7,0.0127,0.019,0.0391,0.061,0.0653,0.0642,0.0684,0.0679,0.0697,0.0967,0.1419,0.1684,0.1621,0.1261,0.0866,0.0731,0.0714,0.057,0.0462,0.0572,0.0809,0.0971,0.0986,0.0961,0.0983,0.1034,0.1116,0.1248,0.1396,0.1454,0.1399,0.1308,0.1217,0.1199,0.1344,0.1686
P8,0.0583,0.1006,0.1851,0.2834,0.3466,0.3789,0.396,0.3925,0.3725,0.3398,0.2963,0.2612,0.2289,0.1777,0.1266,0.1089,0.1067,0.0887,0.0751,0.0899,0.1197,0.1388,0.1402,0.1369,0.1391,0.145,0.1542,0.1691,0.1855,0.192,0.1855,0.1751,0.165,0.1626,0.1787,0.2156
P9,0.0475,0.0664,0.0942,0.1152,0.1156,0.1141,0.1252,0.1299,0.1424,0.2157,0.3654,0.511,0.5834,0.5992,0.5792,0.5326,0.4684,0.3901,0.3079,0.2407,0.196,0.1704,0.1523,0.1415,0.1411,0.1462,0.1554,0.1705,0.1872,0.1935,0.1868,0.1764,0.166,0.1639,0.1806,0.2189
