P15,0.4594,0.5177,0.5825,0.6426,0.6795,0.7004,0.7141,0.7177,0.7139,0.7041,0.6891,0.6773,0.6631,0.6334,0.599,0.5821,0.5746,0.5521,0.5308,0.5415,0.5714,0.5967,0.6055,0.6077,0.6122,0.6185,0.6279,0.6388,0.6498,0.6525,0.6454,0.638,0.6324,0.6323,0.644,0.6684
P16,0.443,0.4827,0.5215,0.5553,0.5708,0.5799,0.5953,0.6038,0.6145,0.6533,0.7195,0.776,0.8015,0.8079,0.8048,0.793,0.774,0.7452,0.7078,0.6756,0.6497,0.6333,0.6205,0.613,0.6139,0.619,0.628,0.6392,0.6507,0.6535,0.6464,0.6388,0.633,0.6325,0.6445,0.6697
P17,0.4614,0.4935,0.5228,0.5505,0.5612,0.5638,0.5703,0.5695,0.5691,0.5886,0.6238,0.6508,0.6552,0.636,0.6103,0.6038,0.6098,0.6036,0.603,0.6441,0.7114,0.7705,0.8026,0.8187,0.8286,0.8359,0.8438,0.8485,0.8517,0.8506,0.8461,0.844,0.8462,0.8494,0.854,0.8609
P18,0.0069,0.0063,0.0092,0.0148,0.0187,0.0212,0.0234,0.0252,0.0264,0.0273,0.028,0.0282,0.0281,0.0271,0.0253,0.0223,0.0182,0.0136,0.0094,0.0067,0.0055,0.0051,0.0048,0.0047,0.0047,0.0047,0.0049,0.0049,0.0052,0.0053,0.0053,0.005,0.0051,0.0054,0.0063,0.0079
P19,0.0086,0.0089,0.0106,0.0155,0.0173,0.0177,0.0172,0.0163,0.0147,0.0129,0.0109,0.0094,0.0082,0.0069,0.0061,0.006,0.006,0.0059,0.0063,0.0081,0.0122,0.0174,0.0204,0.0216,0.0226,0.0235,0.0244,0.0258,0.0271,0.0274,0.0271,0.0266,0.0265,0.0275,0.0297,0.0335
P20,0.0074,0.0065,0.0067,0.007,0.0072,0.0072,0.0072,0.0074,0.0084,0.0109,0.0159,0.0213,0.0245,0.026,0.0267,0.0271,0.027,0.0264,0.025,0.0234,0.0218,0.0208,0.02,0.0196,0.0199,0.0204,0.0214,0.0225,0.0236,0.0238,0.0236,0.0236,0.0236,0.0242,0.0263,0.03
P21,0.0068,0.0078,0.0107,0.0148,0.0173,0.019,0.0196,0.0198,0.0193,0.0187,0.0175,0.0162,0.015,0.0129,0.0108,0.0099,0.0096,0.0086,0.0078,0.0083,0.0092,0.0097,0.0096,0.0094,0.0093,0.0097,0.0102,0.0111,0.012,0.0123,0.0121,0.0116,0.0113,0.0117,0.0133,0.0162
P22,0.0074,0.0069,0.0082,0.0096,0.01,0.0101,0.0107,0.0111,0.012,0.015,0.0201,0.0237,0.0255,0.026,0.0257,0.0247,0.023,0.0202,0.0169,0.0137,0.0115,0.0103,0.0095,0.0091,0.0091,0.0094,0.0098,0.0108,0.0116,0.0118,0.0117,0.0111,0.0111,0.0115,0.013,0.0159
P23,0.0087,0.0076,0.009,0.0101,0.0105,0.0104,0.0106,0.0103,0.0107,0.0123,0.0146,0.0158,0.0156,0.014,0.012,0.0114,0.0117,0.0112,0.0111,0.0131,0.0166,0.0194,0.0203,0.0205,0.0211,0.0218,0.0229,0.0241,0.0254,0.0257,0.0254,0.0253,0.0253,0.0262,0.0282,0.0317
P24,0.0081,0.0083,0.0103,0.0118,0.0129,0.0133,0.0136,0.0137,0.0145,0.0159,0.0178,0.0189,0.0187,0.0175,0.0159,0.0152,0.0149,0.0136,0.0124,0.0124,0.0129,0.0131,0.0129,0.0126,0.0127,0.0132,0.014,0.015,0.0161,0.0165,0.0162,0.0157,0.0156,0.0161,0.0179,0.0213
P25,0.0111,0.0107,0.0132,0.0161,0.0184,0.0197,0.021,0.0218,0.0225,0.0232,0.0237,0.0245,0.025,0.0254,0.0256,0.0256,0.0253,0.0244,0.0228,0.021,0.0193,0.0184,0.0175,0.0169,0.0171,0.0178,0.0186,0.0198,0.0211,0.0216,0.0215,0.0211,0.0211,0.0219,0.024,0.0271
P26,0.6933,0.7282,0.7643,0.8033,0.8266,0.8368,0.8455,0.85,0.8533,0.8559,0.8601,0.8657,0.8682,0.8675,0.8672,0.8663,0.865,0.8622,0.8571,0.8571,0.8536,0.8516,0.8501,0.8503,0.8531,0.8569,0.863,0.8666,0.869,0.8679,0.8631,0.8607,0.8623,0.8654,0.8704,0.8778
