Wavelength(nm),380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
P1,0.0196,0.0527,0.1347,0.2471,0.3356,0.4105,0.4936,0.5609,0.601,0.6229,0.6275,0.6175,0.5903,0.5409,0.4658,0.3765,0.2851,0.1955,0.1176,0.0671,0.0406,0.0288,0.0217,0.0182,0.0181,0.0197,0.0226,0.0284,0.0357,0.0392,0.0365,0.0319,0.0274,0.0267,0.0344,0.058
P2,0.0442,0.0734,0.1445,0.2263,0.2738,0.2822,0.2686,0.2401,0.2072,0.1669,0.123,0.093,0.0713,0.0426,0.0217,0.0179,0.0204,0.0176,0.0196,0.0533,0.1642,0.338,0.5059,0.6305,0.7054,0.7449,0.767,0.7802,0.788,0.7899,0.7869,0.7849,0.7873,0.7922,0.7955,0.7998
P3,0.0309,0.0302,0.0327,0.0303,0.0253,0.0216,0.0232,0.0232,0.0271,0.0677,0.2007,0.3828,0.5153,0.5955,0.6478,0.6842,0.709,0.7245,0.7316,0.7406,0.7469,0.7543,0.7583,0.762,0.7685,0.7783,0.7893,0.7974,0.8014,0.8003,0.7964,0.7946,0.7975,0.8015,0.8036,0.8062
P4,0.0061,0.0129,0.0508,0.1276,0.1877,0.2163,0.228,0.2183,0.1948,0.1609,0.1213,0.0932,0.0715,0.0432,0.0216,0.0156,0.0142,0.0094,0.007,0.0098,0.0178,0.0257,0.0277,0.0273,0.0285,0.0306,0.0341,0.0403,0.048,0.0514,0.0485,0.0435,0.0385,0.0377,0.046,0.0701
P5,0.0054,0.0079,0.0136,0.0203,0.0216,0.0205,0.0231,0.0245,0.0287,0.0667,0.1838,0.3327,0.4191,0.4371,0.4053,0.3434,0.2687,0.1899,0.1189,0.0721,0.0471,0.0357,0.0286,0.0248,0.0247,0.0263,0.0295,0.0358,0.0433,0.0465,0.0436,0.0392,0.0345,0.0339,0.042,0.0664
P6,0.0084,0.0095,0.0146,0.0208,0.0197,0.0174,0.0175,0.0159,0.0159,0.0262,0.048,0.0625,0.0592,0.0395,0.0222,0.0191,0.0217,0.019,0.0212,0.0549,0.1629,0.331,0.4919,0.6097,0.681,0.7209,0.7456,0.7605,0.7687,0.77,0.7675,0.7663,0.7698,0.775,0.7782,0.7817
P7,0.0095,0.0178,0.0382,0.0605,0.0657,0.0644,0.0694,0.0684,0.0699,0.0978,0.1446,0.1703,0.1636,0.1268,0.0864,0.0736,0.0721,0.0566,0.0458,0.0577,0.0825,0.0987,0.0997,0.0972,0.0995,0.1046,0.1128,0.1262,0.1414,0.1476,0.1419,0.1325,0.1231,0.1211,0.1365,0.177
P8,0.0523,0.0919,0.1761,0.2776,0.3445,0.3802,0.3984,0.3952,0.3764,0.3424,0.2977,0.2624,0.2305,0.1787,0.1271,0.1102,0.1083,0.0889,0.0754,0.0915,0.122,0.1407,0.1414,0.1381,0.1404,0.1462,0.1555,0.1706,0.1875,0.1943,0.1879,0.1772,0.1663,0.1642,0.1807,0.2239
P9,0.0433,0.0612,0.0922,0.1152,0.1175,0.1146,0.1264,0.1305,0.1421,0.2173,0.3727,0.518,0.588,0.6032,0.582,0.5341,0.4686,0.3895,0.3061,0.2404,0.1964,0.1716,0.1533,0.1426,0.1425,0.1476,0.1567,0.1721,0.1894,0.196,0.1896,0.1793,0.1684,0.1658,0.1834,0.2279
P10,0.0573,0.0706,0.0971,0.1153,0.1135,0.1076,0.111,0.1076,0.1083,0.1424,0.197,0.2266,0.2206,0.1801,0.1348,0.1255,0.135,0.1249,0.1288,0.2019,0.353,0.518,0.637,0.7064,0.7434,0.7645,0.7789,0.788,0.7934,0.7935,0.7897,0.787,0.7895,0.7934,0.7963,0.7989
