Wavelength(nm),380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
P1,0.0211,0.0527,0.1344,0.247,0.3358,0.4101,0.4926,0.5599,0.5998,0.6215,0.6262,0.6161,0.589,0.54,0.4651,0.3758,0.2846,0.1953,0.1173,0.067,0.0405,0.0288,0.0217,0.0181,0.018,0.0195,0.0226,0.0283,0.0357,0.0389,0.0365,0.032,0.0274,0.0265,0.0346,0.0579
P2,0.0447,0.0722,0.143,0.2247,0.2717,0.2799,0.2664,0.2379,0.2052,0.1649,0.1212,0.0917,0.07,0.0417,0.021,0.0174,0.0198,0.0171,0.0191,0.0523,0.1624,0.3357,0.5038,0.6286,0.7035,0.7428,0.765,0.778,0.7858,0.7878,0.7852,0.7829,0.7856,0.7903,0.7937,0.798
P3,0.0311,0.0297,0.0319,0.031,0.0251,0.0212,0.0229,0.0229,0.0269,0.0673,0.2003,0.3818,0.5143,0.5942,0.6465,0.683,0.7079,0.7229,0.7301,0.7389,0.7454,0.7529,0.7571,0.7607,0.767,0.7768,0.788,0.7957,0.7998,0.7989,0.7952,0.7932,0.7959,0.8001,0.8021,0.8047
P4,0.0081,0.0138,0.0509,0.1271,0.1867,0.2153,0.2264,0.2167,0.1931,0.1589,0.1195,0.0918,0.0702,0.0422,0.0212,0.0152,0.0139,0.0092,0.0068,0.0096,0.0176,0.0253,0.0274,0.0272,0.0282,0.0304,0.0338,0.0401,0.0477,0.051,0.048,0.0431,0.0383,0.0373,0.0454,0.0696
P5,0.0064,0.0068,0.0135,0.0207,0.0216,0.0203,0.0235,0.0245,0.0291,0.0671,0.1842,0.3327,0.4187,0.4366,0.4048,0.343,0.2683,0.1897,0.1188,0.0719,0.0469,0.0356,0.0284,0.0246,0.0245,0.0262,0.0295,0.0355,0.043,0.0463,0.0435,0.0389,0.0343,0.0336,0.042,0.0662
P6,0.0077,0.0084,0.0146,0.0203,0.0197,0.0175,0.0169,0.0156,0.0159,0.0259,0.0477,0.0623,0.0588,0.0393,0.022,0.0189,0.0216,0.0189,0.021,0.0547,0.1624,0.3301,0.4907,0.6083,0.6795,0.7194,0.7438,0.7588,0.7669,0.7685,0.766,0.7646,0.7685,0.7735,0.7772,0.7807
P7,0.0101,0.0169,0.0375,0.0603,0.0655,0.0641,0.0692,0.0685,0.0695,0.0976,0.1444,0.17,0.1633,0.1263,0.0861,0.0734,0.072,0.0565,0.0458,0.0577,0.0825,0.0986,0.0997,0.0971,0.0993,0.1045,0.1126,0.126,0.1412,0.1474,0.1417,0.1324,0.123,0.1207,0.1365,0.1768
P8,0.051,0.0919,0.1771,0.2772,0.3439,0.3791,0.3973,0.394,0.3751,0.3411,0.2964,0.2613,0.2296,0.178,0.1265,0.1098,0.1079,0.0885,0.0752,0.0913,0.1216,0.1402,0.1409,0.1375,0.1399,0.1458,0.1551,0.1701,0.187,0.1936,0.1873,0.1767,0.1661,0.1637,0.1805,0.2233
P9,0.0438,0.0614,0.0921,0.115,0.1168,0.1149,0.1263,0.1305,0.142,0.2173,0.3726,0.5173,0.5871,0.6024,0.5813,0.5335,0.4684,0.3895,0.3064,0.2409,0.1968,0.1721,0.1536,0.1429,0.1428,0.1481,0.1571,0.1726,0.1898,0.1965,0.1902,0.18,0.169,0.1664,0.1842,0.2284
P10,0.0567,0.0706,0.0969,0.1146,0.1132,0.107,0.1108,0.1072,0.1079,0.1422,0.1967,0.2259,0.2201,0.1798,0.1346,0.1252,0.1348,0.1246,0.1286,0.2016,0.3524,0.5173,0.6358,0.7051,0.7422,0.7633,0.7777,0.7868,0.7923,0.7922,0.7885,0.7862,0.7883,0.7922,0.7948,0.798
