Wavelength(nm),380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
P10,0.056,0.0692,0.0953,0.1135,0.1126,0.1063,0.11,0.1065,0.1072,0.1414,0.1959,0.2255,0.2197,0.1792,0.1337,0.1244,0.1339,0.1238,0.1277,0.2009,0.3519,0.5171,0.6361,0.7053,0.7424,0.7634,0.7777,0.7868,0.7923,0.7923,0.7885,0.7861,0.7881,0.7921,0.7946,0.7977
P11,0.227,0.293,0.3774,0.462,0.5185,0.5501,0.5686,0.5699,0.5592,0.5364,0.5034,0.4756,0.4487,0.3997,0.3451,0.3245,0.3201,0.2928,0.2717,0.2918,0.3322,0.3599,0.365,0.3636,0.3674,0.3745,0.3852,0.4015,0.4186,0.4246,0.417,0.4056,0.3949,0.3925,0.4092,0.45
P12,0.2461,0.2701,0.3014,0.326,0.3311,0.3286,0.3344,0.3304,0.3303,0.363,0.4156,0.4473,0.4462,0.411,0.3667,0.3574,0.3676,0.3563,0.3586,0.4287,0.5529,0.6679,0.7372,0.7731,0.7921,0.8041,0.814,0.8208,0.825,0.8241,0.82,0.8171,0.8186,0.8219,0.8247,0.8278
P13,0.1326,0.1675,0.2129,0.2507,0.2639,0.2664,0.278,0.2784,0.2823,0.3229,0.3818,0.4133,0.4086,0.3683,0.317,0.2983,0.2955,0.2685,0.2477,0.2693,0.3107,0.3377,0.3415,0.3393,0.3432,0.3511,0.3627,0.38,0.3983,0.4048,0.3971,0.3854,0.3744,0.3723,0.3903,0.4338
P14,0.2154,0.252,0.29,0.3183,0.3269,0.33,0.3473,0.3546,0.3688,0.439,0.5638,0.6667,0.7136,0.7258,0.7165,0.6896,0.6479,0.591,0.5241,0.4688,0.4278,0.4034,0.3842,0.3726,0.3727,0.3787,0.3892,0.4054,0.4226,0.4284,0.421,0.41,0.3991,0.3967,0.4137,0.4554
P15,0.4493,0.5088,0.578,0.6438,0.6856,0.7083,0.7222,0.7258,0.7235,0.7139,0.6988,0.6858,0.6715,0.6425,0.6074,0.5911,0.5833,0.5585,0.536,0.547,0.5766,0.6011,0.6086,0.6102,0.614,0.6202,0.629,0.6404,0.652,0.655,0.6482,0.6395,0.6331,0.6322,0.6426,0.6683
P16,0.4361,0.4744,0.5187,0.556,0.5742,0.5835,0.599,0.6068,0.6176,0.6588,0.7283,0.784,0.8087,0.816,0.8129,0.8011,0.7806,0.7501,0.711,0.6788,0.6528,0.6375,0.624,0.6166,0.617,0.622,0.6306,0.6422,0.6541,0.6569,0.6505,0.6419,0.6352,0.6342,0.6451,0.6719
P17,0.4651,0.4947,0.5272,0.556,0.5696,0.5724,0.5787,0.5767,0.5766,0.5973,0.6337,0.6595,0.6635,0.6446,0.6185,0.613,0.6194,0.6112,0.6105,0.6526,0.7209,0.7792,0.8106,0.8265,0.8356,0.8428,0.8499,0.8548,0.858,0.8568,0.8526,0.8497,0.8509,0.8538,0.8558,0.8595
P18,0.0042,0.0044,0.0076,0.0132,0.0178,0.0207,0.0231,0.0254,0.0267,0.0277,0.0281,0.0284,0.0283,0.0274,0.0253,0.0222,0.018,0.0132,0.0089,0.0063,0.0051,0.0046,0.0042,0.0043,0.0043,0.0044,0.0044,0.0047,0.0049,0.0051,0.0051,0.0047,0.0046,0.0049,0.0058,0.0075
P19,0.0078,0.0072,0.0098,0.015,0.017,0.0178,0.0173,0.0159,0.0147,0.0126,0.0101,0.0086,0.0075,0.0061,0.0051,0.0051,0.0052,0.0051,0.0056,0.0075,0.012,0.0176,0.0207,0.022,0.0229,0.0238,0.025,0.0263,0.0276,0.0282,0.0278,0.0275,0.0275,0.0284,0.0306,0.0345
P20,0.005,0.0061,0.0058,0.006,0.0068,0.0067,0.0063,0.0064,0.0075,0.01,0.0157,0.0215,0.0247,0.0262,0.0271,0.0273,0.0273,0.0266,0.0251,0.0233,0.0218,0.0208,0.0198,0.0196,0.0198,0.0204,0.0213,0.0226,0.0238,0.0242,0.0238,0.0238,0.0239,0.0243,0.0267,0.0302
P21,0.0059,0.0062,0.0096,0.0141,0.0169,0.0189,0.0198,0.0198,0.0196,0.0186,0.0173,0.0162,0.0151,0.0128,0.0105,0.0096,0.0094,0.0082,0.0073,0.0078,0.0088,0.0094,0.0093,0.009,0.009,0.0094,0.0099,0.0107,0.0118,0.0122,0.0118,0.0114,0.011,0.0113,0.0129,0.0167
P22,0.0047,0.0056,0.0068,0.0088,0.0095,0.0098,0.0102,0.0104,0.0116,0.0143,0.0194,0.023,0.0245,0.025,0.0248,0.0238,0.0218,0.0191,0.0157,0.0127,0.0106,0.0095,0.0088,0.0083,0.0083,0.0086,0.0091,0.0099,0.0109,0.0113,0.0108,0.0103,0.0102,0.0106,0.012,0.0152
P23,0.0055,0.0064,0.0081,0.0091,0.0098,0.0096,0.0097,0.0096,0.0101,0.0118,0.0141,0.0153,0.0151,0.0133,0.0114,0.0108,0.011,0.0105,0.0105,0.0126,0.0161,0.0189,0.0197,0.02,0.0206,0.0211,0.0221,0.0236,0.0247,0.0251,0.0248,0.0247,0.0247,0.0255,0.0276,0.0315
P24,0.0054,0.0051,0.0082,0.011,0.0121,0.0122,0.0127,0.0128,0.0135,0.015,0.0173,0.0184,0.0183,0.017,0.0154,0.0147,0.0143,0.0129,0.0117,0.0117,0.0122,0.0126,0.0122,0.012,0.0122,0.0126,0.0132,0.0144,0.0153,0.0158,0.0156,0.0154,0.015,0.0156,0.0172,0.0211
P25,0.0063,0.0079,0.0108,0.0145,0.0165,0.0181,0.0192,0.0203,0.0211,0.0217,0.0223,0.0231,0.0236,0.024,0.0244,0.0243,0.0239,0.0231,0.0215,0.0197,0.0181,0.017,0.0162,0.0158,0.016,0.0165,0.0173,0.0186,0.0198,0.0203,0.0202,0.0199,0.0198,0.0205,0.0225,0.0258
P26,0.7036,0.7331,0.7713,0.8127,0.8373,0.8478,0.8552,0.8591,0.863,0.8662,0.8699,0.874,0.8758,0.8764,0.8759,0.8753,0.8737,0.8698,0.8636,0.8634,0.8604,0.8591,0.8574,0.8574,0.8597,0.8635,0.8686,0.8725,0.8752,0.8741,0.8698,0.8663,0.867,0.8699,0.8714,0.8755
