P10,0.0576,0.0698,0.096,0.1144,0.113,0.1073,0.111,0.1076,0.108,0.1424,0.197,0.2262,0.2203,0.1801,0.1346,0.1252,0.1346,0.1245,0.1284,0.2015,0.3524,0.517,0.6357,0.7048,0.7418,0.7629,0.7772,0.7864,0.7916,0.7917,0.7876,0.7851,0.787,0.7908,0.7936,0.7967
P11,0.2273,0.2915,0.3763,0.4616,0.5187,0.5508,0.5693,0.5702,0.5603,0.5376,0.5044,0.4771,0.4498,0.4007,0.3461,0.3257,0.3211,0.2937,0.2727,0.293,0.3333,0.3608,0.366,0.3645,0.368,0.3752,0.3861,0.4022,0.4192,0.4254,0.4176,0.4063,0.3954,0.3931,0.4094,0.4501
P12,0.2446,0.2695,0.3014,0.3255,0.3314,0.3291,0.3349,0.331,0.3311,0.3642,0.417,0.4488,0.4477,0.4125,0.3682,0.359,0.3691,0.3575,0.36,0.4301,0.5541,0.6689,0.7379,0.7736,0.7926,0.8047,0.8146,0.8212,0.8254,0.8247,0.8205,0.8173,0.8188,0.8223,0.8244,0.8279
P13,0.1305,0.1666,0.2125,0.2491,0.2625,0.2652,0.2771,0.2777,0.2817,0.3224,0.3814,0.4127,0.4082,0.3675,0.316,0.2976,0.2949,0.2678,0.2471,0.2689,0.3106,0.3376,0.3414,0.3392,0.3431,0.351,0.3625,0.3799,0.3982,0.4046,0.3969,0.3853,0.3741,0.372,0.3901,0.4335
P14,0.2123,0.2474,0.2855,0.3149,0.324,0.3275,0.345,0.3521,0.3665,0.437,0.5622,0.6654,0.7121,0.7245,0.715,0.6879,0.6459,0.5885,0.5216,0.466,0.4251,0.4009,0.3815,0.37,0.37,0.3759,0.3863,0.4027,0.4202,0.4259,0.4185,0.4069,0.396,0.3941,0.4107,0.4524
P15,0.4459,0.5033,0.5745,0.6423,0.6848,0.708,0.7218,0.7259,0.7237,0.7142,0.699,0.6861,0.6717,0.6426,0.6075,0.5911,0.5832,0.5581,0.5356,0.5465,0.5764,0.6008,0.6082,0.6095,0.6134,0.6194,0.628,0.6394,0.6511,0.6541,0.6472,0.6386,0.6319,0.6311,0.6411,0.667
P16,0.4339,0.4725,0.5169,0.5559,0.5747,0.584,0.5996,0.6076,0.6181,0.6596,0.7292,0.7849,0.8095,0.8169,0.8138,0.8021,0.7817,0.7511,0.7121,0.6802,0.6544,0.639,0.6259,0.6183,0.6189,0.6238,0.6322,0.6437,0.6558,0.6588,0.6519,0.6433,0.6367,0.6356,0.6461,0.673
P17,0.4618,0.4925,0.5253,0.5553,0.5689,0.5725,0.5787,0.5768,0.5769,0.5979,0.6345,0.6605,0.6645,0.6455,0.6195,0.6141,0.6203,0.612,0.6113,0.6535,0.7217,0.7801,0.8115,0.8273,0.8363,0.8435,0.8505,0.8555,0.8588,0.8577,0.8532,0.8501,0.8514,0.8543,0.8561,0.86
P18,0.0034,0.006,0.0082,0.0135,0.0181,0.0205,0.0231,0.0248,0.0263,0.0272,0.0279,0.028,0.0278,0.027,0.0251,0.0219,0.0178,0.0132,0.0089,0.0063,0.005,0.0046,0.0044,0.0042,0.0042,0.0043,0.0044,0.0045,0.0049,0.0052,0.0048,0.0045,0.0046,0.0051,0.0057,0.0076
P19,0.005,0.0061,0.0096,0.0145,0.0176,0.0179,0.0171,0.0162,0.0145,0.0125,0.0104,0.0089,0.0076,0.0061,0.0052,0.005,0.0051,0.0051,0.0055,0.0075,0.0121,0.0175,0.0207,0.0221,0.023,0.0241,0.0251,0.0266,0.0279,0.0282,0.0278,0.0277,0.0277,0.0286,0.0309,0.0347
P20,0.004,0.0059,0.0054,0.0056,0.0058,0.006,0.0064,0.0066,0.0074,0.01,0.0157,0.0216,0.0248,0.0262,0.0271,0.0275,0.0275,0.0267,0.0253,0.0235,0.022,0.021,0.0201,0.0196,0.0199,0.0205,0.0214,0.0226,0.0237,0.024,0.0239,0.0236,0.0238,0.0246,0.0268,0.0303
P21,0.0043,0.0058,0.0096,0.0141,0.0173,0.0191,0.0199,0.0201,0.0199,0.0188,0.0175,0.0163,0.0152,0.013,0.0104,0.0096,0.0093,0.0081,0.0073,0.0078,0.0088,0.0094,0.0093,0.009,0.009,0.0094,0.0099,0.0107,0.0118,0.0122,0.0118,0.0114,0.011,0.0114,0.0132,0.0169
P22,0.0044,0.0065,0.0072,0.0087,0.0094,0.0097,0.0103,0.011,0.0115,0.0145,0.0198,0.0237,0.0253,0.0258,0.0256,0.0246,0.0227,0.0198,0.0163,0.0132,0.0109,0.0099,0.009,0.0086,0.0086,0.0089,0.0094,0.0102,0.0112,0.0115,0.0111,0.0109,0.0105,0.0108,0.0125,0.0159
P23,0.0045,0.0065,0.0075,0.0092,0.01,0.0095,0.0096,0.0097,0.0097,0.0114,0.0136,0.0148,0.0147,0.013,0.0111,0.0107,0.0109,0.0104,0.0102,0.0123,0.0157,0.0184,0.0193,0.0195,0.0199,0.0207,0.0216,0.023,0.0241,0.0244,0.024,0.0241,0.0243,0.0249,0.027,0.0303
P24,0.0057,0.006,0.0082,0.0101,0.0113,0.0121,0.0126,0.0128,0.0135,0.0149,0.0172,0.0183,0.0182,0.0171,0.0154,0.0146,0.0143,0.013,0.0117,0.0117,0.0123,0.0126,0.0122,0.0119,0.012,0.0124,0.0132,0.0142,0.0154,0.0157,0.0154,0.0152,0.0149,0.0153,0.0172,0.0212
P25,0.0076,0.0082,0.011,0.0154,0.0177,0.0191,0.0199,0.0206,0.0215,0.0224,0.0229,0.0235,0.0241,0.0246,0.0249,0.0248,0.0244,0.0234,0.0219,0.0202,0.0183,0.0174,0.0165,0.0162,0.0164,0.017,0.0178,0.019,0.0203,0.0207,0.0207,0.0205,0.0205,0.0209,0.0229,0.0267
P26,0.7039,0.7318,0.7699,0.8118,0.838,0.8493,0.8564,0.8602,0.8644,0.8673,0.8712,0.8751,0.877,0.8775,0.8774,0.8764,0.8747,0.8711,0.8649,0.8647,0.8616,0.8603,0.8583,0.8585,0.8607,0.8644,0.8696,0.8733,0.876,0.8748,0.8702,0.8668,0.8676,0.8704,0.8717,0.8757
