Wavelength(nm),380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
P1,0.0218,0.0539,0.136,0.2485,0.3367,0.411,0.4937,0.5606,0.5995,0.6208,0.6253,0.6153,0.5883,0.5392,0.4645,0.3753,0.2842,0.1949,0.1172,0.0668,0.0404,0.0287,0.0217,0.0181,0.0179,0.0195,0.0224,0.0282,0.0356,0.0389,0.0364,0.032,0.0274,0.0266,0.0344,0.0578
P2,0.0458,0.0754,0.1459,0.2275,0.2743,0.282,0.2679,0.2397,0.2067,0.1663,0.1226,0.0929,0.0711,0.0425,0.0215,0.0178,0.0203,0.0176,0.0196,0.0531,0.1637,0.3369,0.5045,0.6288,0.7034,0.7427,0.7652,0.7783,0.7864,0.7886,0.786,0.7835,0.7862,0.7911,0.7942,0.7982
P3,0.0325,0.03,0.0323,0.031,0.0255,0.0214,0.0231,0.0231,0.0272,0.0676,0.2001,0.3816,0.5138,0.5937,0.6458,0.6821,0.7071,0.7223,0.7297,0.739,0.7454,0.7527,0.757,0.7603,0.7665,0.7764,0.7875,0.7955,0.7997,0.7988,0.795,0.7932,0.7962,0.8001,0.8023,0.8047
P4,0.0067,0.0142,0.0515,0.1279,0.1876,0.2158,0.2265,0.2165,0.1928,0.159,0.1196,0.0917,0.0703,0.0424,0.0214,0.0154,0.014,0.0093,0.0069,0.0095,0.0175,0.0253,0.0274,0.0269,0.0282,0.0304,0.0338,0.04,0.0475,0.0511,0.0479,0.0431,0.0381,0.0374,0.0456,0.0698
P5,0.0064,0.0071,0.0128,0.0203,0.0209,0.0199,0.0232,0.0243,0.0287,0.0662,0.1828,0.3311,0.4175,0.4357,0.4043,0.3426,0.2681,0.1896,0.1188,0.072,0.047,0.0356,0.0283,0.0246,0.0246,0.0262,0.0295,0.0356,0.0431,0.0463,0.0436,0.0389,0.0344,0.0337,0.0421,0.0668
P6,0.0092,0.0099,0.0149,0.0208,0.0201,0.0175,0.0172,0.0159,0.0159,0.0259,0.0478,0.0623,0.0588,0.0392,0.0219,0.0189,0.0215,0.0188,0.021,0.0545,0.1623,0.3298,0.4905,0.6081,0.6791,0.719,0.7434,0.7586,0.7671,0.7688,0.7663,0.7651,0.7688,0.7741,0.7778,0.7811
P7,0.0078,0.0159,0.0379,0.06,0.0652,0.0637,0.0692,0.068,0.0693,0.0974,0.1442,0.1701,0.1635,0.1268,0.0865,0.0736,0.0722,0.0567,0.0459,0.0576,0.0822,0.0982,0.099,0.0964,0.0986,0.1038,0.1119,0.1253,0.1405,0.1469,0.1414,0.1319,0.1224,0.1203,0.1359,0.1763
P8,0.0531,0.0921,0.1778,0.2785,0.3452,0.3802,0.398,0.3941,0.375,0.341,0.2964,0.2612,0.2295,0.178,0.1265,0.1096,0.1077,0.0883,0.0749,0.0909,0.1216,0.1405,0.1412,0.1378,0.1401,0.1461,0.1554,0.1706,0.1874,0.1942,0.1877,0.1772,0.1664,0.1641,0.1811,0.2241
P9,0.0453,0.0616,0.0927,0.1149,0.1167,0.114,0.1258,0.13,0.1416,0.2162,0.3711,0.5158,0.5861,0.6016,0.5804,0.5326,0.4672,0.3883,0.3053,0.2398,0.1957,0.1711,0.1528,0.1422,0.1418,0.1469,0.156,0.1715,0.1888,0.1953,0.1892,0.1788,0.1677,0.1654,0.1829,0.2273
P10,0.0583,0.072,0.0981,0.1147,0.1134,0.1076,0.1109,0.1075,0.1078,0.1417,0.1958,0.2253,0.2194,0.1793,0.134,0.1249,0.1342,0.1242,0.1281,0.2009,0.3513,0.5157,0.6342,0.7035,0.7403,0.7613,0.7756,0.785,0.7907,0.7908,0.7873,0.7847,0.7868,0.7909,0.7934,0.7969
P11,0.2313,0.297,0.381,0.4644,0.5193,0.5499,0.5677,0.5687,0.5582,0.535,0.5021,0.4746,0.4477,0.3987,0.3444,0.324,0.3194,0.2923,0.2714,0.2914,0.3318,0.3595,0.3645,0.363,0.3668,0.374,0.3847,0.4009,0.4182,0.4244,0.4172,0.4054,0.3947,0.3922,0.4087,0.4497
P12,0.2503,0.2753,0.3045,0.3262,0.3314,0.3288,0.3343,0.3303,0.3301,0.3628,0.415,0.4468,0.4459,0.4107,0.3667,0.3574,0.3675,0.3561,0.3587,0.4285,0.5518,0.6661,0.735,0.7708,0.7896,0.8019,0.8118,0.8186,0.823,0.8227,0.8185,0.8154,0.8172,0.8208,0.8232,0.8267
P13,0.1366,0.1709,0.2164,0.2515,0.263,0.2655,0.2771,0.2778,0.2813,0.3217,0.3803,0.4117,0.4075,0.3671,0.3158,0.2972,0.2943,0.2674,0.247,0.2687,0.3102,0.3372,0.3411,0.3391,0.3431,0.3508,0.3626,0.3798,0.3982,0.4049,0.3972,0.3856,0.3743,0.3722,0.3904,0.4337
P14,0.218,0.2543,0.2908,0.3187,0.3266,0.3299,0.3464,0.3539,0.3678,0.4376,0.5619,0.6649,0.7115,0.7238,0.7144,0.6876,0.6459,0.5892,0.5229,0.4677,0.4269,0.4027,0.3832,0.3717,0.3717,0.3777,0.3881,0.4044,0.4218,0.4278,0.4204,0.4092,0.3985,0.3962,0.413,0.4545
