Wavelength(nm),380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
P1,0.02,0.0513,0.1341,0.2465,0.3353,0.4096,0.4923,0.5597,0.5993,0.621,0.6254,0.615,0.5876,0.5384,0.4634,0.3742,0.283,0.1936,0.116,0.0659,0.0396,0.028,0.0211,0.0176,0.0175,0.0191,0.0219,0.0275,0.0347,0.0381,0.0355,0.031,0.0266,0.0258,0.0335,0.0567
P2,0.044,0.0735,0.1438,0.2252,0.2719,0.2808,0.2671,0.2387,0.2057,0.1654,0.1215,0.0919,0.0701,0.0418,0.0211,0.0175,0.0199,0.0172,0.0192,0.0525,0.1628,0.3363,0.5047,0.6296,0.7046,0.744,0.7661,0.7791,0.7869,0.7892,0.7865,0.7842,0.7865,0.7915,0.795,0.7991
P3,0.0291,0.0294,0.0325,0.0303,0.0249,0.0214,0.0228,0.0226,0.027,0.0669,0.1998,0.3816,0.5142,0.5944,0.6469,0.6831,0.7081,0.7235,0.7308,0.7397,0.7462,0.7538,0.7581,0.7614,0.7679,0.7778,0.7889,0.7965,0.8008,0.7998,0.7959,0.7942,0.7971,0.801,0.8033,0.8056
P4,0.0077,0.0133,0.0508,0.1276,0.1878,0.2155,0.2264,0.2169,0.1934,0.1592,0.1197,0.0918,0.0703,0.0423,0.0212,0.0152,0.0138,0.0093,0.0069,0.0095,0.0175,0.0251,0.0271,0.0269,0.028,0.0301,0.0335,0.0397,0.0474,0.0508,0.0478,0.0427,0.038,0.0371,0.0454,0.0696
P5,0.0066,0.0081,0.0128,0.0202,0.0212,0.0201,0.0233,0.0242,0.0289,0.0667,0.1838,0.3323,0.4184,0.4364,0.4045,0.3428,0.2682,0.1896,0.1185,0.0717,0.0467,0.0354,0.0282,0.0244,0.0243,0.026,0.0292,0.0353,0.0429,0.0461,0.0432,0.0386,0.0341,0.0332,0.0415,0.0659
P6,0.0086,0.0086,0.0149,0.0213,0.0203,0.018,0.0176,0.0159,0.0161,0.0261,0.0479,0.0624,0.0587,0.039,0.0218,0.0188,0.0214,0.0187,0.021,0.0544,0.162,0.3294,0.4901,0.6079,0.679,0.719,0.7434,0.7585,0.7665,0.7681,0.7657,0.7645,0.7682,0.7734,0.7768,0.7805
P7,0.0088,0.0172,0.0379,0.0606,0.0665,0.0647,0.0697,0.0687,0.0699,0.098,0.1447,0.1703,0.1635,0.1265,0.086,0.0732,0.072,0.0565,0.0458,0.0578,0.0827,0.0989,0.1001,0.0975,0.0996,0.1047,0.113,0.1266,0.1416,0.1479,0.1424,0.1329,0.1234,0.1213,0.1368,0.1773
P8,0.0522,0.0921,0.1769,0.2777,0.3449,0.3798,0.3979,0.3949,0.3759,0.3419,0.2972,0.2619,0.23,0.1783,0.1267,0.1099,0.1081,0.0887,0.0751,0.091,0.1215,0.1402,0.1408,0.1375,0.1399,0.1458,0.1551,0.1703,0.1873,0.194,0.1875,0.1771,0.1662,0.1635,0.1807,0.2237
P9,0.0413,0.0613,0.0921,0.1142,0.1159,0.1136,0.1253,0.1295,0.1411,0.2164,0.3721,0.5172,0.5873,0.6029,0.5816,0.5338,0.4683,0.3893,0.3058,0.2401,0.1959,0.1713,0.1528,0.1419,0.1417,0.1469,0.1562,0.1716,0.189,0.1958,0.1894,0.1788,0.168,0.1657,0.1832,0.2279
