Wavelength(nm),380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
P10,0.0617,0.0744,0.0986,0.1136,0.1112,0.1055,0.1089,0.1058,0.1068,0.1392,0.1912,0.2213,0.2159,0.1771,0.1332,0.1228,0.1314,0.1233,0.1267,0.1974,0.343,0.5066,0.6243,0.6932,0.7307,0.7517,0.7668,0.776,0.7815,0.7818,0.7782,0.7765,0.7793,0.784,0.7892,0.795
P11,0.2412,0.3042,0.3845,0.4645,0.5158,0.5443,0.561,0.5622,0.5509,0.5285,0.497,0.4706,0.4438,0.3954,0.3425,0.3213,0.3162,0.2916,0.2711,0.2895,0.3284,0.3561,0.3619,0.3607,0.3644,0.3715,0.3825,0.3982,0.4147,0.4204,0.4128,0.402,0.392,0.3901,0.4066,0.4429
P12,0.2489,0.2751,0.3019,0.3215,0.3249,0.3226,0.3278,0.3249,0.3252,0.3568,0.4082,0.441,0.4405,0.4061,0.363,0.3526,0.362,0.3529,0.3549,0.4225,0.5428,0.6576,0.727,0.7631,0.7828,0.7952,0.8058,0.8123,0.8167,0.8163,0.8119,0.8101,0.8123,0.8163,0.8217,0.8277
P13,0.1383,0.1732,0.2158,0.2493,0.26,0.2628,0.2737,0.2751,0.2788,0.3171,0.374,0.4062,0.4022,0.3624,0.3126,0.293,0.2898,0.2653,0.2448,0.2648,0.3049,0.3319,0.3365,0.3344,0.3385,0.3465,0.3582,0.3752,0.3929,0.3993,0.3914,0.3805,0.3699,0.3684,0.3863,0.4249
P14,0.2229,0.2571,0.2912,0.3171,0.3241,0.3269,0.3433,0.3517,0.3659,0.4334,0.5531,0.6564,0.7037,0.7155,0.7067,0.6804,0.6401,0.585,0.5205,0.4643,0.4232,0.3981,0.3793,0.3677,0.3678,0.3737,0.3845,0.4004,0.4173,0.4227,0.415,0.4045,0.3943,0.3924,0.4095,0.4472
P15,0.4553,0.5155,0.5789,0.6399,0.6779,0.699,0.7133,0.7172,0.7139,0.7042,0.6899,0.6782,0.664,0.6344,0.6001,0.5829,0.5749,0.5518,0.5299,0.5394,0.5677,0.5919,0.5998,0.6016,0.6061,0.6123,0.6216,0.6329,0.6442,0.6469,0.6401,0.6324,0.6267,0.6267,0.6384,0.6633
P16,0.4433,0.481,0.5212,0.5549,0.5698,0.5788,0.5941,0.6029,0.6133,0.6522,0.7185,0.7745,0.7997,0.8059,0.803,0.7912,0.7718,0.7426,0.705,0.6725,0.6465,0.6299,0.6173,0.6098,0.6105,0.6156,0.6247,0.636,0.6475,0.6503,0.6435,0.6358,0.63,0.6296,0.6417,0.6674
P17,0.4632,0.494,0.5231,0.5486,0.5597,0.5627,0.5686,0.5675,0.567,0.587,0.6225,0.65,0.6547,0.6356,0.6103,0.6037,0.6097,0.6035,0.6027,0.6438,0.7108,0.7696,0.8018,0.8178,0.8278,0.8353,0.843,0.8478,0.8511,0.8502,0.8458,0.8438,0.8456,0.8491,0.8538,0.8609
P18,0.0067,0.0063,0.0091,0.0148,0.0189,0.0213,0.0236,0.0255,0.0266,0.0273,0.0279,0.0281,0.0281,0.0273,0.0253,0.0221,0.0182,0.0137,0.0096,0.0069,0.0056,0.0051,0.0048,0.0047,0.0047,0.0049,0.0049,0.0051,0.0053,0.0055,0.0054,0.005,0.005,0.0054,0.0062,0.0077
P19,0.0086,0.0083,0.0107,0.0157,0.0178,0.018,0.0176,0.0163,0.0151,0.0131,0.0109,0.0094,0.0084,0.0069,0.006,0.0059,0.006,0.0058,0.0063,0.0081,0.0125,0.0176,0.0208,0.0221,0.023,0.024,0.0251,0.0264,0.0276,0.028,0.0275,0.0273,0.0275,0.0282,0.0305,0.0342
P20,0.007,0.0074,0.0074,0.008,0.0081,0.0078,0.0076,0.0078,0.0085,0.0109,0.0158,0.0213,0.0242,0.0256,0.0265,0.0267,0.0266,0.0259,0.0245,0.023,0.0215,0.0205,0.0197,0.0193,0.0195,0.0202,0.0209,0.0221,0.0232,0.0235,0.0233,0.0231,0.0233,0.0239,0.026,0.0293
P21,0.0073,0.0087,0.0113,0.0159,0.0188,0.0198,0.0202,0.0205,0.02,0.0191,0.018,0.0168,0.0156,0.0134,0.0111,0.0103,0.0099,0.0089,0.0081,0.0085,0.0096,0.01,0.0098,0.0095,0.0096,0.01,0.0106,0.0115,0.0124,0.0128,0.0125,0.012,0.0117,0.012,0.0137,0.0168
P22,0.0062,0.0057,0.0073,0.0093,0.0101,0.0102,0.0105,0.0108,0.0117,0.0148,0.0195,0.0233,0.0248,0.0253,0.025,0.0241,0.0224,0.0198,0.0165,0.0134,0.0113,0.0101,0.0094,0.009,0.0089,0.0092,0.0098,0.0105,0.0114,0.0119,0.0115,0.011,0.0109,0.0111,0.0126,0.0157
P23,0.0089,0.0073,0.0089,0.0108,0.011,0.0106,0.0104,0.0103,0.0108,0.0124,0.0146,0.0159,0.0157,0.0141,0.0121,0.0114,0.0117,0.0112,0.0112,0.0132,0.0168,0.0196,0.0205,0.0207,0.0212,0.022,0.023,0.0242,0.0256,0.026,0.0255,0.0253,0.0255,0.0262,0.0287,0.0319
P24,0.0098,0.0079,0.0099,0.0123,0.0133,0.0132,0.014,0.0142,0.0147,0.0159,0.0179,0.0191,0.0191,0.018,0.0163,0.0155,0.0151,0.0139,0.0126,0.0126,0.0132,0.0135,0.0133,0.0129,0.0131,0.0135,0.0142,0.0153,0.0165,0.0169,0.0166,0.0161,0.016,0.0165,0.0184,0.0219
P25,0.0102,0.0102,0.0126,0.0164,0.0181,0.0192,0.0201,0.0208,0.0215,0.0222,0.0226,0.0233,0.0239,0.0243,0.0244,0.0244,0.0242,0.0233,0.0217,0.0201,0.0186,0.0175,0.0167,0.0162,0.0164,0.017,0.0178,0.019,0.0201,0.0205,0.0204,0.0203,0.0202,0.0208,0.0228,0.026
P26,0.6943,0.7294,0.7658,0.8039,0.8268,0.8371,0.8452,0.8498,0.8532,0.8562,0.8607,0.8662,0.8687,0.8681,0.8678,0.8667,0.8657,0.8629,0.8578,0.8576,0.8544,0.8524,0.8507,0.8508,0.8539,0.858,0.8641,0.8676,0.8702,0.8693,0.8644,0.8619,0.8636,0.8668,0.8718,0.8796
